business_persona,industry,location,years_in_operation,monthly_revenue_avg,monthly_expenses_avg,profit_margin,revenue_growth_rate,cash_flow_variability,num_transactions_per_month,avg_transaction_value,total_debt,debt_to_income_ratio,late_payment_count,missed_payments,repayment_history_score,revenue_volatility,expense_spikes,declining_revenue_trend,cash_flow_gaps,stress_index,payment_stress,liquidity_risk,industry_risk,default_risk
stable,services,rural,5,121790.59505845142,91970.22560983794,0.2448495258135628,0.14987869347522775,0.23680788520958596,502,242.61074712838928,31417.144251771162,0.2579603477320479,3,0,88,28840.97325420893,1,0,1,0.061087044414355675,1.5,0.23680788520958596,0.3,0
stable,services,rural,16,107845.02812547827,90907.08906366507,0.15705813569917956,-0.02585539380605517,0.13101672474426312,364,296.27754979527,9881.197952809609,0.09162404725151337,0,0,100,14129.502364953101,0,1,0,0.012004282578706884,0.0,0.0,0.3,0
distressed,services,rural,6,67031.6744738527,51424.49645453071,0.2328328829889211,-0.07161178926606873,0.7667906188907978,110,609.3788588532065,117515.29420232454,1.7531308165092037,2,1,80,51399.25915509201,1,1,4,1.344284263787622,2.5,3.067162475563191,0.3,1
seasonal,retail,rural,7,22831.889088255797,15672.630997542383,0.313563983384799,-0.17018594471761606,0.6479001414301175,339,67.35070527509085,81239.6885061941,3.558167622143099,3,1,76,14792.784169397688,0,1,2,2.3053373056185786,3.0,1.295800282860235,0.4,1
stable,manufacturing,rural,5,89104.27006488039,50340.35710422358,0.4350399024921168,0.13828360651747582,0.12554349457913472,421,211.64909754128357,54118.5411862734,0.6073619271766384,1,0,96,11186.461445868066,0,0,1,0.07625033881207312,0.5,0.12554349457913472,0.6,1
seasonal,manufacturing,urban,5,62437.916525384026,40200.68725903668,0.35614944418119465,-0.07427079886339032,0.5348891604182799,377,165.617815717199,30248.946304057405,0.4844643765741246,3,0,88,33397.36474852931,0,1,3,0.2591347436382989,1.5,1.6046674812548398,0.6,1
stable,services,rural,16,110916.6956436787,71837.32463321391,0.3523308261545022,0.07356874440136321,0.10118474012163366,470,235.99296945463553,48121.79112262518,0.4338552536510558,1,1,84,11223.077023855965,1,0,0,0.04389953109108753,2.0,0.0,0.3,0
stable,services,peri-urban,10,130521.25286179523,100803.45551992519,0.2276855047762778,0.01895833700222746,0.17711431064590144,348,375.0610714419403,35745.068636487376,0.2738639712134596,2,0,92,23117.181725256254,0,0,1,0.0485052284722209,1.0,0.17711431064590144,0.3,0
stable,manufacturing,peri-urban,15,102315.03324771808,90394.38240626319,0.11650927984935931,0.041189591210909864,0.12961654064726041,671,152.48142063743379,65040.18483718269,0.6356855172955073,0,0,100,13261.720665778652,0,0,0,0.08239535769140788,0.0,0.0,0.6,0
growth,manufacturing,urban,2,52429.449409450135,32489.63645178813,0.3803170390354692,0.3719542512454926,0.37877535352354985,566,92.63153605909918,136687.33165601533,2.607071659069877,2,0,92,19858.983235109547,0,0,4,0.9874944893254202,1.0,1.5151014140941994,0.6,1
distressed,retail,rural,6,35441.413807142766,25677.249432653967,0.2755015482063234,-0.17082608693476484,0.7977812308801677,253,140.08463955392398,111038.32561643815,3.1330106135342657,5,3,44,28274.494731195726,1,1,5,2.499457063625996,7.0,3.988906154400839,0.4,1
stable,agriculture,urban,7,131744.7893877592,97395.3168544026,0.26072737064581103,0.08242321600541941,0.10561931452790158,644,204.57265432881863,85830.73214580995,0.6514924236827899,0,0,100,13914.794347757888,1,0,0,0.0688101832094975,0.0,0.0,0.8,0
seasonal,manufacturing,rural,11,99288.40636318353,87888.72413429353,0.11481383019877979,0.3548323813181541,0.6625042636795386,259,383.35292032117195,96597.18094150396,0.97289486738426,0,0,100,65778.99254955573,0,0,2,0.6445469977540116,0.0,1.3250085273590773,0.6,0
growth,manufacturing,rural,3,107255.46934320695,64326.394242994545,0.4002506852386575,0.11791221714914432,0.32338158101970005,408,262.88105231178173,63846.08225617997,0.5952711096893231,1,1,84,34684.44324921623,0,0,0,0.19249971258668458,2.0,0.0,0.6,0
growth,retail,rural,9,108919.69090368494,83621.8555963403,0.2322613578633353,0.371164855825209,0.2368847087775704,292,373.0126400811128,83689.25394688161,0.7683574315399592,1,1,84,25801.40925986239,0,0,1,0.1820121264074252,2.0,0.2368847087775704,0.4,0
distressed,manufacturing,peri-urban,1,62958.14766740308,38265.250473241555,0.39221130400166465,-0.1884966893912669,0.5467608555844486,218,288.7988425110233,147786.86239499363,2.3473826322801914,8,2,44,34423.05068464137,1,1,6,1.2834569364095927,7.0,3.280565133506692,0.6,1
stable,retail,urban,19,124983.73558059538,103630.90546074687,0.1708448704998036,0.149674857786251,0.22995459048541417,795,157.21224601332753,56483.371324649386,0.45192577307970005,1,1,84,28740.5837327731,0,0,0,0.10392240607834663,2.0,0.0,0.4,0
distressed,retail,rural,3,52750.7009672973,31716.92176981778,0.398739330696655,-0.12882388494408212,0.5365336168616287,317,166.40599674226277,102369.92624576243,1.9406363208183048,4,1,72,28302.524381970237,1,1,7,1.0412166242216891,3.5,3.755735318031401,0.4,1
stable,services,urban,13,95834.93241825304,58921.38145648904,0.38517845247348786,0.06145374059580256,0.18255835058293196,469,204.33887509222396,42059.80713937741,0.43887762090565796,2,0,92,17495.46719050303,0,0,1,0.08012077458029822,1.0,0.18255835058293196,0.3,0
stable,retail,urban,18,122324.76828271293,102502.72702975388,0.1620443801466847,0.15702853337158917,0.13825866559144506,603,202.86031224330503,61570.02730513026,0.5033324662657988,0,0,100,16912.459231550612,0,0,0,0.06959007513476037,0.0,0.0,0.4,0
growth,retail,urban,7,83763.53434392932,54109.975462467795,0.35401513455372285,0.281163846806784,0.2539175577765964,537,155.98423527733578,132566.22267054324,1.5826245120726672,0,1,88,21269.03207134659,0,0,1,0.4018561509828692,1.5,0.2539175577765964,0.4,1
seasonal,retail,rural,9,98542.56984967024,81983.70132407651,0.16803771761640476,-0.140279213719407,0.7272293500623569,433,227.58099272441163,77039.07210725105,0.7817846868087219,7,1,60,71663.04902525009,0,1,5,0.56853676967661,5.0,3.6361467503117844,0.4,1
growth,retail,urban,2,71869.33839009894,51036.12000231501,0.28987630684316995,0.2779757524841115,0.40201341873318774,358,200.75234187178475,109163.92566651199,1.5189220898901572,2,2,68,28892.438428296013,1,0,2,0.6106270621461004,4.0,0.8040268374663755,0.4,1
growth,retail,rural,4,70540.18238807912,63935.704395437446,0.09362717488178472,0.1335835184852236,0.43244630115803673,634,111.26211733135509,134582.6402787967,1.9078861965281844,4,0,84,30504.840956738102,1,0,2,0.8250583287190885,2.0,0.8648926023160735,0.4,1
distressed,retail,urban,1,31639.64994633383,20491.933972282848,0.3523337329255976,0.030987445784211254,0.5224409285928735,130,243.38192266410638,54203.48541333803,1.7131506039186988,7,3,36,16529.848098316106,1,0,7,0.895019992330727,8.0,3.6570865001501147,0.4,1
stable,retail,rural,17,147244.19422027326,78408.8095211179,0.46749133345237043,0.09628417026959274,0.07179766233333001,722,203.93932717489372,28245.220390879425,0.19182569839477237,1,0,96,10571.788937170442,0,0,0,0.013772636720203072,0.5,0.0,0.4,0
distressed,retail,urban,1,58453.37305200951,48606.064634636554,0.16846433153842483,-0.03871963469968333,0.5220545899630208,115,508.2902004522566,142846.71852056278,2.443772036790133,2,2,68,30515.851700622316,1,1,5,1.275782408629569,4.0,2.610272949815104,0.4,1
stable,services,urban,16,112768.84363733674,68842.91191793715,0.38952187769757457,0.06621118717771649,0.24514674491074562,795,141.84760205954308,52638.816371605724,0.46678510370197224,2,0,92,27644.91494504195,0,0,0,0.11443084874536333,1.0,0.0,0.3,0
stable,agriculture,rural,19,137770.80672843198,125510.6003228182,0.08898987163355,0.0999411978432966,0.19274758321133068,589,233.90629325710015,55865.38323218279,0.4054950722782823,0,0,100,26554.9900339806,0,0,0,0.07815819518574277,0.0,0.0,0.8,0
stable,retail,rural,5,120710.67501690704,103048.54196820084,0.14631790474398726,-0.018279417908626833,0.1421620675798422,607,198.86437399819943,25398.312953990822,0.21040651914533218,2,0,92,17160.47913936191,0,1,3,0.029911825793978077,1.0,0.42648620273952664,0.4,1
stable,services,urban,6,129196.09068219225,95720.44602175908,0.25910725691212644,0.1305319492592101,0.08994803853303124,593,217.86861835108306,16915.325612064888,0.13092753443813304,2,0,92,11620.934942998827,0,0,2,0.011776674912675965,1.0,0.17989607706606248,0.3,0
stable,retail,urban,6,165982.08875500842,128541.66813009484,0.22556904124863794,0.020330566390206653,0.1569170263330142,600,276.6368145916807,24794.468246389886,0.14938038454852093,1,0,96,26045.415791978354,0,0,0,0.023440325735836043,0.5,0.0,0.4,0
stable,manufacturing,rural,13,100033.87488154991,52611.251075363056,0.47406564888484,0.18670194006473903,0.11716995255545426,795,125.82877343591184,58150.674383258636,0.5813098258176527,5,0,80,11720.964373809451,0,0,2,0.06811204471107374,2.5,0.23433990511090852,0.6,0
stable,services,urban,19,89254.9540067409,50326.76241744508,0.4361460046952217,0.13667460843129078,0.16701264407551844,644,138.5946490787902,19907.30390469089,0.22303864391871636,0,0,100,14906.705865504586,1,0,0,0.037250273651882874,0.0,0.0,0.3,0
growth,retail,urban,6,133895.57223621648,91438.25177919304,0.31709278916349,0.38258127284563903,0.3552706015308942,689,194.33319627897893,144609.20122076466,1.0800148115850117,3,1,76,47569.16049068392,0,0,2,0.38369751177408246,3.0,0.7105412030617884,0.4,1
growth,services,urban,8,85631.7265448725,77795.92808761608,0.09150578615450809,0.2970154444046573,0.30498542143890406,545,157.122434027289,83130.97616609963,0.97079645033827,4,0,84,26116.428208828926,0,0,5,0.29607876453780935,2.0,1.5249271071945203,0.3,0
growth,services,urban,5,52308.44341165571,39331.89709266614,0.24807747034005695,0.3281495374900164,0.40296095014915323,690,75.8093382777619,97293.28012596286,1.8599918823866843,1,1,84,21078.260057984,0,0,6,0.7495040961962504,2.0,2.417765700894919,0.3,1
stable,agriculture,urban,7,133407.70418867632,119036.97978486802,0.10772034862007686,0.1555003326885237,0.20410092844317412,518,257.5438304800701,61265.67929512907,0.45923644116146417,1,0,96,27228.636286381166,0,0,1,0.09373058401599395,0.5,0.20410092844317412,0.8,0
distressed,services,urban,2,54481.052818005075,34711.243713673146,0.36287494609131965,-0.20314774208392766,0.5212021298207894,286,190.4931916713464,95382.55005955827,1.750747188718716,5,2,56,28395.640763623163,0,1,12,0.9124931635379543,5.5,6.254425557849473,0.3,1
stable,services,peri-urban,7,118557.7434976084,89836.62320668294,0.24225427579519374,0.06011974883770648,0.0774833597352595,720,164.66353263556724,28222.659212129263,0.2380499019256265,0,0,100,9186.252288825814,0,0,1,0.01844490618584656,0.0,0.0774833597352595,0.3,0
growth,manufacturing,urban,4,82516.55090597067,63602.65566229756,0.22921335218222927,0.07391466107558176,0.22749385668175442,691,119.41613734583309,47736.35802704892,0.5785064632845052,0,0,100,18772.008405675584,0,0,3,0.13160666644791386,0.0,0.6824815700452633,0.6,0
stable,services,urban,13,97028.56688367494,68474.44430174626,0.2942857294405006,0.10329095017122605,0.18320479322292355,476,203.841527066544,41672.20507590053,0.4294838769066874,2,1,80,17776.098532640273,0,0,3,0.07868350486126921,2.5,0.5496143796687707,0.3,1
growth,manufacturing,urban,8,82398.2601174194,47715.56382749085,0.42091539603512157,0.40729374976238797,0.22273691382780572,550,149.815018395308,56950.04489296628,0.6911559153289302,0,2,76,18353.134163334766,1,0,1,0.1539459355541981,3.0,0.22273691382780572,0.6,1
stable,services,urban,13,127394.02506775444,95827.39332103722,0.2477873803730475,0.06106147303586292,0.10725016901362386,792,160.8510417522152,30967.763790772806,0.2430864695130138,1,0,96,13663.030719842498,0,0,1,0.026071064940195853,0.5,0.10725016901362386,0.3,0
distressed,manufacturing,urban,6,71512.30370228416,50109.37142904012,0.2992902083304081,-0.06721305982882828,0.884798446160286,82,872.101264662002,27931.363935679154,0.3905812355306211,6,3,40,63273.975197123495,1,1,1,0.3455856702968582,7.5,0.884798446160286,0.6,1
distressed,services,urban,3,40566.05656421282,38696.196246612184,0.04609420969082358,-0.2594010196366485,0.8865250652250274,111,365.4599690469623,134140.8517514207,3.3067264386196,10,2,36,35962.82594151092,1,1,1,2.9314958716785635,8.0,0.8865250652250274,0.3,1
distressed,retail,urban,3,49067.90456686337,37409.10417662519,0.23760542646265,-0.12875731662483705,0.8759162140688741,128,383.3430044286201,96311.17727659432,1.9628141475932388,5,2,56,42979.37320049978,1,1,9,1.719260737080694,5.5,7.883245926619867,0.4,1
stable,retail,peri-urban,18,136198.9184495239,104603.07106574652,0.2319831004787822,0.1301329239838166,0.19364485149601018,447,304.695567001172,11775.272006685245,0.08645642814740287,0,0,100,26374.219337075254,0,0,1,0.016741842189479304,0.0,0.19364485149601018,0.4,0
stable,services,urban,6,123198.42648133697,93648.9381532122,0.2398528063392201,0.14924073704993857,0.06418986389491838,733,168.07425167985943,35141.596227557646,0.2852438722736541,1,0,96,7908.090227905128,0,0,0,0.018309765338105338,0.5,0.0,0.3,1
seasonal,agriculture,rural,12,78620.79516621672,66173.56560726547,0.15831981262254918,0.18032486621843477,0.6927585768573012,453,173.55583921902146,27104.667732713984,0.34475189007450835,4,1,72,54465.23017073768,0,0,2,0.23882982873688116,3.5,1.3855171537146025,0.8,1
stable,retail,urban,16,138187.2825638719,125660.0821796594,0.09065378630933192,0.11186737165607216,0.12096006058587483,441,313.34984708360975,61901.06129065149,0.4479504925646109,1,0,96,16715.14207112335,1,0,2,0.054184118720087805,0.5,0.24192012117174966,0.4,0
seasonal,agriculture,peri-urban,5,91158.22020248717,52720.649407195204,0.4216577584546043,0.05264353768521719,0.6419091286300029,465,196.0391832311552,84608.77176649266,0.9281529584337386,2,3,56,58515.29369764047,1,0,5,0.5957898567835604,5.5,3.2095456431500144,0.8,1
stable,agriculture,peri-urban,16,94334.13477752625,57983.776091316664,0.3853362176049718,0.024851333768882836,0.0616386322243065,519,181.76133868502168,51976.34887295763,0.5509813493867995,0,0,100,5814.627039750103,0,0,0,0.033961736757305065,0.0,0.0,0.8,0
seasonal,services,rural,11,88727.49640910026,66737.20638967649,0.24784075860804247,0.32448494676582074,0.46274073886912315,217,408.8824719313376,87531.35051417946,0.9865188814817261,1,1,84,41057.82724635453,1,0,3,0.45650247612519484,2.0,1.3882222166073694,0.3,1
seasonal,retail,rural,13,55352.41426073781,47350.712706798935,0.14455921500093602,0.06266892162208779,0.6290817439863896,287,192.86555491546275,6462.762754952673,0.11675665535580433,2,1,80,34821.19329700204,1,0,1,0.07344948037324722,2.5,0.6290817439863896,0.4,1
growth,services,urban,6,134841.3706911253,87872.18581938953,0.3483291858499855,0.16429829650033492,0.25906800902893456,484,278.5978733287713,76049.15800242152,0.5639898023331704,1,1,84,34933.08543968236,0,0,1,0.1461117152030768,2.0,0.25906800902893456,0.3,1
stable,services,rural,15,103835.03755615497,74744.28147586771,0.28016319698015907,0.144912638733858,0.07759108428981232,732,141.8511442023975,48214.36671790962,0.46433619953991767,1,1,84,8056.673151255448,0,0,1,0.03602834919731286,2.0,0.07759108428981232,0.3,1
stable,retail,urban,16,132826.36848301435,87738.68592739338,0.3394482817723554,0.071119433034964,0.12514957796991677,524,253.48543603628693,10564.47698484157,0.0795359920285146,0,0,100,16623.1639589259,0,0,0,0.009953895835787267,0.0,0.0,0.4,0
seasonal,manufacturing,rural,12,76338.09663812132,56735.02643149922,0.2567927557789386,0.2186538957272121,0.6141021762470307,463,164.8770985704564,92029.79346063217,1.2055552537142353,4,2,60,46879.39127602644,1,0,6,0.7403341048919532,5.0,3.684613057482184,0.6,1
distressed,services,urban,6,42962.69680946682,32646.956552148597,0.24010923483381405,-0.17206813413069574,0.6065307922572869,162,265.2018321572026,128854.36647767422,2.9992150411116927,9,2,40,26058.19853335552,0,1,3,1.8191162750354462,7.5,1.8195923767718607,0.3,1
stable,services,urban,13,108585.18240051011,72666.02609492885,0.3307924296069748,0.13729428919977785,0.24230314685851667,522,208.0175908055749,14962.225049803033,0.13779251200790674,1,0,96,26310.53139784962,0,0,1,0.03338755927305575,0.5,0.24230314685851667,0.3,0
stable,manufacturing,urban,10,119401.35847582694,92158.12353300517,0.22816520088703365,0.025163565153307907,0.06730153107307618,312,382.69666178149663,38567.90866094243,0.3230106353333541,1,0,96,8035.894237628375,0,0,1,0.02173911031082181,0.5,0.06730153107307618,0.6,1
distressed,agriculture,rural,2,54947.52533072705,31942.33828098337,0.41867558022452034,-0.25561594318550124,0.8147885175367533,207,265.4469822740437,84054.44029452617,1.5297220354985182,8,3,32,44770.61270653629,1,1,2,1.2463999495471423,8.5,1.6295770350735066,0.8,1
growth,manufacturing,urban,5,155463.22548648753,78429.02420825577,0.4955139779016574,0.2562876589496868,0.4042396608350125,689,225.6360311850327,56830.63692226351,0.3655567851781326,1,2,72,62844.40154297479,1,0,0,0.14777255085634586,3.5,0.0,0.6,1
distressed,agriculture,urban,7,11904.970141196893,8382.112108137828,0.2959148986748224,-0.1593259136555362,0.8751412335843332,295,40.355830987108114,80378.14382897402,6.751645982783878,3,2,64,10418.530255151702,1,1,4,5.90864379409819,4.5,3.5005649343373326,0.8,1
distressed,agriculture,rural,3,53290.75428845981,45219.92172116534,0.1514490210366983,-0.004160491251123319,0.509607391249721,341,156.27787181366512,128857.68986043998,2.418012122007894,1,2,72,27157.362270671885,1,1,3,1.232236849506645,3.5,1.528822173749163,0.8,1
seasonal,retail,urban,4,77020.65397401997,63884.04300043875,0.17055958753625172,0.035517394855942824,0.4830354758498596,273,282.12693763377274,58684.21451846225,0.7619282814484692,2,2,68,37203.70824260812,0,0,1,0.3680383899929271,4.0,0.4830354758498596,0.4,1
